{DEBUG}  CoreLogging  CoreLogging.java  28  Logging Provider: org.jboss.logging.Log4jLoggerProvider  27-Feb-2021 Saturday PST 13:49:52
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [id]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [id] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [email]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [email] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [manager_id]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [manager_id] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [employees]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [employees] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [email]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [email] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [birthday]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [birthday] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [first_name]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [first_name] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [gender]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [gender] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [last_name]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [last_name] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [emp_password]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [emp_password] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [phone]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [phone] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [salary]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [salary] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [ssn]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [ssn] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [title]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [title] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [managers]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [managers] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [manager_id]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [manager_id] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [email]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [email] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [requests]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [requests] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [request_id]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [request_id] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [amount]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [amount] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [dates]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [dates] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [reciept]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [reciept] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [status]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [status] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [email]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [email] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [manager_id]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [manager_id] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  192  Normalizing identifier quoting for object name [public]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  158  Rendering unquoted identifier [public] in lower case for use in DatabaseMetaData  27-Feb-2021 Saturday PST 13:50:08
{DEBUG}  NamedQueryRepository  NamedQueryRepository.java  153  Checking 0 named HQL queries  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  NamedQueryRepository  NamedQueryRepository.java  167  Checking 0 named SQL queries  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  TypeConfiguration  TypeConfiguration.java  205  Handling #sessionFactoryCreated from [org.hibernate.internal.SessionFactoryImpl@75ae4a1f] for TypeConfiguration  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  SessionFactoryRegistry  SessionFactoryRegistry.java  51  Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@5d512ddb  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  AbstractServiceRegistryImpl  AbstractServiceRegistryImpl.java  233  Initializing service [role=org.hibernate.engine.jndi.spi.JndiService]  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  SessionFactoryRegistry  SessionFactoryRegistry.java  73  Registering SessionFactory: df8af59c-2351-4113-b0ee-6270245b5e22 (<unnamed>)  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  SessionFactoryRegistry  SessionFactoryRegistry.java  80  Not binding SessionFactory to JNDI, no JNDI name configured  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  SessionFactoryImpl$SessionBuilderImpl  SessionFactoryImpl.java  1281  Opening Hibernate Session.  tenant=null  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  AbstractServiceRegistryImpl  AbstractServiceRegistryImpl.java  233  Initializing service [role=org.hibernate.stat.spi.StatisticsImplementor]  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  StatisticsInitiator  StatisticsInitiator.java  101  Statistics initialized [enabled=false]  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  AbstractServiceRegistryImpl  AbstractServiceRegistryImpl.java  233  Initializing service [role=org.hibernate.jmx.spi.JmxService]  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  SessionImpl  SessionImpl.java  270  Opened Session [4f26738a-2911-4510-a8b5-a97827fc819b] at timestamp: 1614462609116  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  TransactionImpl  TransactionImpl.java  53  On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  ThreadLocalSessionContext$TransactionProtectionWrapper  ThreadLocalSessionContext.java  339  Allowing invocation [beginTransaction] to proceed to real (non-transacted) session  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  ThreadLocalSessionContext$TransactionProtectionWrapper  ThreadLocalSessionContext.java  350  Allowing proxy invocation [beginTransaction] to proceed to real session  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  TransactionImpl  TransactionImpl.java  81  begin  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  AbstractLogicalConnectionImplementor  AbstractLogicalConnectionImplementor.java  71  Preparing to begin transaction via JDBC Connection.setAutoCommit(false)  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  AbstractLogicalConnectionImplementor  AbstractLogicalConnectionImplementor.java  73  Transaction begun via JDBC Connection.setAutoCommit(false)  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  JdbcResourceLocalTransactionCoordinatorImpl  JdbcResourceLocalTransactionCoordinatorImpl.java  177  ResourceLocalTransactionCoordinatorImpl#afterBeginCallback  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  ThreadLocalSessionContext$TransactionProtectionWrapper  ThreadLocalSessionContext.java  350  Allowing proxy invocation [createQuery] to proceed to real session  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  QueryPlanCache  QueryPlanCache.java  161  Unable to locate HQL query plan in cache; generating (FROM EmployeeManager WHERE manager = :manager)  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  AbstractServiceRegistryImpl  AbstractServiceRegistryImpl.java  233  Initializing service [role=org.hibernate.hql.spi.QueryTranslatorFactory]  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  QueryTranslatorFactoryInitiator  QueryTranslatorFactoryInitiator.java  45  QueryTranslatorFactory: org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory@168ad26f  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  QueryTranslatorImpl  QueryTranslatorImpl.java  292  parse() - HQL: FROM com.app.model.EmployeeManager WHERE manager = :manager  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -> statement  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  ---> selectStatement  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -----> queryRule  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -------> selectFrom  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  ---------> fromClause  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -----------> fromRange  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -------------> fromClassOrOuterQueryPath  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  ---------------> path  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -----------------> identifier  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <----------------- identifier  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -----------------> identifier  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <----------------- identifier  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -----------------> identifier  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <----------------- identifier  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -----------------> identifier  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <----------------- identifier  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <--------------- path  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <------------- fromClassOrOuterQueryPath  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <----------- fromRange  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <--------- fromClause  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <------- selectFrom  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -------> whereClause  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  ---------> logicalExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -----------> expression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -------------> logicalOrExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  ---------------> logicalAndExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -----------------> negatedExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -------------------> equalityExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  ---------------------> relationalExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -----------------------> concatenation  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -------------------------> additiveExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  ---------------------------> multiplyExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -----------------------------> unaryExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -------------------------------> atom  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  ---------------------------------> primaryExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -----------------------------------> identPrimary  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -------------------------------------> identPrimaryBase  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  ---------------------------------------> identifier  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <--------------------------------------- identifier  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <------------------------------------- identPrimaryBase  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <----------------------------------- identPrimary  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <--------------------------------- primaryExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <------------------------------- atom  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <----------------------------- unaryExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <--------------------------- multiplyExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <------------------------- additiveExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <----------------------- concatenation  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <--------------------- relationalExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  ---------------------> relationalExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -----------------------> concatenation  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -------------------------> additiveExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  ---------------------------> multiplyExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -----------------------------> unaryExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -------------------------------> atom  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  ---------------------------------> primaryExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  79  -----------------------------------> parameter  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <----------------------------------- parameter  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <--------------------------------- primaryExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <------------------------------- atom  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <----------------------------- unaryExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <--------------------------- multiplyExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <------------------------- additiveExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <----------------------- concatenation  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <--------------------- relationalExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <------------------- equalityExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <----------------- negatedExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <--------------- logicalAndExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <------------- logicalOrExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <----------- expression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <--------- logicalExpression  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <------- whereClause  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <----- queryRule  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <--- selectStatement  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlParser  HqlParser.java  91  <- statement  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  ErrorTracker  ErrorTracker.java  97  throwQueryException() : no errors  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  QueryTranslatorImpl  QueryTranslatorImpl.java  313  --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  \-[FROM] Node: 'FROM'
    |     \-[RANGE] Node: 'RANGE'
    |        \-[DOT] Node: '.'
    |           +-[DOT] Node: '.'
    |           |  +-[DOT] Node: '.'
    |           |  |  +-[IDENT] Node: 'com'
    |           |  |  \-[IDENT] Node: 'app'
    |           |  \-[IDENT] Node: 'model'
    |           \-[IDENT] Node: 'EmployeeManager'
    \-[WHERE] Node: 'WHERE'
       \-[EQ] Node: '='
          +-[IDENT] Node: 'manager'
          \-[COLON] Node: ':'
             \-[IDENT] Node: 'manager'
  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  HqlSqlBaseWalker  HqlSqlBaseWalker.java  129  select << begin [level=1, statement=select]  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  FromElement  FromElement.java  153  FromClause{level=1} : com.app.model.EmployeeManager (<no alias>) -> employeema0_  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  HqlSqlWalker  HqlSqlWalker.java  724  Attempting to resolve property [manager] as a non-qualified ref  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  FromReferenceNode  FromReferenceNode.java  60  Resolved : {synthetic-alias} -> {synthetic-alias}  27-Feb-2021 Saturday PST 13:50:09
{TRACE}  FromElement  FromElement.java  667  Handling property dereference [com.app.model.EmployeeManager (null) -> manager (class)]  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  DotNode  DotNode.java  696  getDataType() : manager -> org.hibernate.type.ManyToOneType(com.app.model.Managers)  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  DotNode  DotNode.java  654  dereferenceShortcut() : property manager in com.app.model.EmployeeManager does not require a join.  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  DotNode  DotNode.java  683  Terminal getPropertyPath = [manager]  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  FromReferenceNode  FromReferenceNode.java  60  Resolved : {synthetic-alias}.manager -> employeema0_.manager_id  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  HqlSqlBaseWalker  HqlSqlBaseWalker.java  133  select : finishing up [level=1, statement=select]  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  HqlSqlWalker  HqlSqlWalker.java  760  processQuery() :  ( SELECT ( FromClause{level=1} employee_portal.employee_manager employeema0_ ) ( WHERE ( = ( employeema0_.manager_id {synthetic-alias} manager ) ? ) ) )  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  HqlSqlWalker  HqlSqlWalker.java  1036  Derived SELECT clause created.  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  JoinProcessor  JoinProcessor.java  129  Tables referenced from query nodes:
 \-QueryNode
    +-SelectClause
    | referencedTables(entity EmployeeManager): [employee_portal.employee_manager]
    |  +-SelectExpressionImpl
    |  | persister: SingleTableEntityPersister(com.app.model.EmployeeManager)
    |  \-SqlFragment
    +-FromClause
    |  \-FromElement
    \-SqlNode
       \-BinaryLogicOperatorNode
          +-DotNode
          | persister: SingleTableEntityPersister(com.app.model.EmployeeManager)
          | path: {synthetic-alias}.manager
          |  +-IdentNode
          |  | persister: SingleTableEntityPersister(com.app.model.EmployeeManager)
          |  | originalText: {synthetic-alias}
          |  \-IdentNode
          |    persister: null
          |    originalText: manager
          \-ParameterNode
  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  JoinProcessor  JoinProcessor.java  304  Using FROM fragment [employee_portal.employee_manager employeema0_]  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  HqlSqlBaseWalker  HqlSqlBaseWalker.java  137  select >> end [level=1, statement=select]  27-Feb-2021 Saturday PST 13:50:09
{DEBUG}  QueryTranslatorImpl  QueryTranslatorImpl.java  279  --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (employee_portal.employee_manager)
    +-[SELECT_CLAUSE] SelectClause: '{derived select clause}'
    |  +-[SELECT_EXPR] SelectExpressionImpl: 'employeema0_.id as id1_0_' {FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=null,role=null,tableName=employee_portal.employee_manager,tableAlias=employeema0_,origin=null,columns={,className=com.app.model.EmployeeManager}}}
    |  \-[SQL_TOKEN] SqlFragment: 'employeema0_.email as email2_0_, employeema0_.manager_id as manager_3_0_'
    +-[FROM] FromClause: 'FROM' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[], fromElementByTableAlias=[employeema0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'employee_portal.employee_manager employeema0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=null,role=null,tableName=employee_portal.employee_manager,tableAlias=employeema0_,origin=null,columns={,className=com.app.model.EmployeeManager}}
    \-[WHERE] SqlNode: 'WHERE'
       \-[EQ] BinaryLogicOperatorNode: '='
          +-[DOT] DotNode: 'employeema0_.manager_id' {propertyName=manager,dereferenceType=UNKNOWN,getPropertyPath=manager,path={synthetic-alias}.manager,tableAlias=employeema0_,className=com.app.model.EmployeeManager,classAlias=null}
