{DEBUG}  CoreLogging  CoreLogging.java  28  Logging Provider: org.jboss.logging.Log4jLoggerProvider  24-Feb-2021 Wednesday PST 16:56:33
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [manager.id], existing type = [org.hibernate.type.IntegerType@4721d212], incoming type = [org.hibernate.type.IntegerType@4721d212]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [manager.id], existing type = [org.hibernate.type.IntegerType@4721d212], incoming type = [org.hibernate.type.IntegerType@4721d212]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [manager.managerId], existing type = [org.hibernate.type.IntegerType@4721d212], incoming type = [org.hibernate.type.IntegerType@4721d212]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [manager.managerId], existing type = [org.hibernate.type.IntegerType@4721d212], incoming type = [org.hibernate.type.IntegerType@4721d212]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [reciept], existing type = [org.hibernate.type.StringType@1623134f], incoming type = [org.hibernate.type.StringType@1623134f]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [status], existing type = [org.hibernate.type.StringType@1623134f], incoming type = [org.hibernate.type.StringType@1623134f]  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  ClassLoaderAccessImpl  ClassLoaderAccessImpl.java  60  Not known whether passed class name [com.app.model.Employees] is safe  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  ClassLoaderAccessImpl  ClassLoaderAccessImpl.java  62  No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.app.model.Employees  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [dob], existing type = [org.hibernate.type.DateType@3fc9dfc5], incoming type = [org.hibernate.type.DateType@3fc9dfc5]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [firstName], existing type = [org.hibernate.type.StringType@1623134f], incoming type = [org.hibernate.type.StringType@1623134f]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [gender], existing type = [org.hibernate.type.StringType@1623134f], incoming type = [org.hibernate.type.StringType@1623134f]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [lastName], existing type = [org.hibernate.type.StringType@1623134f], incoming type = [org.hibernate.type.StringType@1623134f]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [managers], existing type = [org.hibernate.type.SetType(com.app.model.Employees.managers)], incoming type = [org.hibernate.type.SetType(com.app.model.Employees.managers)]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [password], existing type = [org.hibernate.type.StringType@1623134f], incoming type = [org.hibernate.type.StringType@1623134f]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [phone], existing type = [org.hibernate.type.LongType@654d8173], incoming type = [org.hibernate.type.LongType@654d8173]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [salary], existing type = [org.hibernate.type.DoubleType@650eab8], incoming type = [org.hibernate.type.DoubleType@650eab8]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [ssn], existing type = [org.hibernate.type.LongType@654d8173], incoming type = [org.hibernate.type.LongType@654d8173]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [title], existing type = [org.hibernate.type.StringType@1623134f], incoming type = [org.hibernate.type.StringType@1623134f]  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  ClassLoaderAccessImpl  ClassLoaderAccessImpl.java  60  Not known whether passed class name [com.app.model.Managers] is safe  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  ClassLoaderAccessImpl  ClassLoaderAccessImpl.java  62  No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.app.model.Managers  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [employee.id], existing type = [org.hibernate.type.StringType@1623134f], incoming type = [org.hibernate.type.StringType@1623134f]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [employee.email], existing type = [org.hibernate.type.StringType@1623134f], incoming type = [org.hibernate.type.StringType@1623134f]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [employee], existing type = [org.hibernate.type.ManyToOneType(com.app.model.Employees)], incoming type = [org.hibernate.type.ManyToOneType(com.app.model.Employees)]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [employee.id], existing type = [org.hibernate.type.StringType@1623134f], incoming type = [org.hibernate.type.StringType@1623134f]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [employee.id], existing type = [org.hibernate.type.StringType@1623134f], incoming type = [org.hibernate.type.StringType@1623134f]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [employee.email], existing type = [org.hibernate.type.StringType@1623134f], incoming type = [org.hibernate.type.StringType@1623134f]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractPropertyMapping  AbstractPropertyMapping.java  129  Skipping duplicate registration of path [employee.email], existing type = [org.hibernate.type.StringType@1623134f], incoming type = [org.hibernate.type.StringType@1623134f]  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  AbstractCollectionPersister  AbstractCollectionPersister.java  692  Static SQL for collection: com.app.model.Employees.managers  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  AbstractCollectionPersister  AbstractCollectionPersister.java  694   Row insert: insert into employee_manager (email, manager_id) values (?, ?)  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  AbstractCollectionPersister  AbstractCollectionPersister.java  697   Row update: update employee_manager set manager_id=? where email=? and manager_id=?  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  AbstractCollectionPersister  AbstractCollectionPersister.java  700   Row delete: delete from employee_manager where email=? and manager_id=?  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  AbstractCollectionPersister  AbstractCollectionPersister.java  703   One-shot delete: delete from employee_manager where email=?  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  AbstractEntityPersister  AbstractEntityPersister.java  3924  Static SQL for entity: com.app.model.Requests  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  AbstractEntityPersister  AbstractEntityPersister.java  3929   Version select: select request_id from employee_portal.requests where request_id =?  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  AbstractEntityPersister  AbstractEntityPersister.java  3932   Snapshot select: select requests_.request_id, requests_.amount as amount2_2_, requests_.dates as dates3_2_, requests_.email as email6_2_, requests_.manager_id as manager_7_2_, requests_.reciept as reciept4_2_, requests_.status as status5_2_ from employee_portal.requests requests_ where requests_.request_id=?  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  DelegatingBasicLogger  DelegatingBasicLogger.java  394   Insert 0: insert into employee_portal.requests (amount, dates, email, manager_id, reciept, status, request_id) values (?, ?, ?, ?, ?, ?, ?)  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  DelegatingBasicLogger  DelegatingBasicLogger.java  394   Update 0: update employee_portal.requests set amount=?, dates=?, email=?, manager_id=?, reciept=?, status=? where request_id=?  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  DelegatingBasicLogger  DelegatingBasicLogger.java  394   Delete 0: delete from employee_portal.requests where request_id=?  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  172   Starting root entity : com.app.model.Requests  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  QuerySpacesImpl  QuerySpacesImpl.java  174  Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@294aba23]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  113  Pushing fetch source to stack : org.hibernate.loader.plan.build.internal.returns.EntityReturnImpl@5f5827d0  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  648  .. Registering AssociationKey : AssociationKey(table=employee_portal.requests, columns={request_id}) -> org.hibernate.loader.plan.build.internal.returns.EntityReturnImpl@5f5827d0  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  239  >> Starting entity identifier : com.app.model.Requests  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : amount  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >> Starting attribute Attribute(name=amount, type=double [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  << Finishing up attribute : Attribute(name=amount, type=double [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : date  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >> Starting attribute Attribute(name=date, type=date [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  << Finishing up attribute : Attribute(name=date, type=date [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : employee  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >> Starting attribute Attribute(name=employee, type=com.app.model.Employees [non-identifier,association])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  QuerySpacesImpl  QuerySpacesImpl.java  174  Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4ed9f7b1]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  113  Pushing fetch source to stack : org.hibernate.loader.plan.build.internal.returns.EntityAttributeFetchImpl@29050de5  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  648  .... Registering AssociationKey : AssociationKey(table=employee_portal.requests, columns={email}) -> org.hibernate.loader.plan.build.internal.returns.EntityAttributeFetchImpl@29050de5  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  239  >>>> Starting entity identifier : com.app.model.Employees  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : employee.dob  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>> Starting attribute Attribute(name=dob, type=date [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<< Finishing up attribute : Attribute(name=dob, type=date [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : employee.firstName  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>> Starting attribute Attribute(name=firstName, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<< Finishing up attribute : Attribute(name=firstName, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : employee.gender  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>> Starting attribute Attribute(name=gender, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<< Finishing up attribute : Attribute(name=gender, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : employee.lastName  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>> Starting attribute Attribute(name=lastName, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<< Finishing up attribute : Attribute(name=lastName, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : employee.managers  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>> Starting attribute Attribute(name=managers, type=java.util.Set(com.app.model.Employees.managers) [non-identifier,association])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  QuerySpacesImpl  QuerySpacesImpl.java  174  Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@39c85c1a]  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  QuerySpacesImpl  QuerySpacesImpl.java  174  Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3878be7b]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<< Finishing up attribute : Attribute(name=managers, type=java.util.Set(com.app.model.Employees.managers) [non-identifier,association])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : employee.password  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>> Starting attribute Attribute(name=password, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<< Finishing up attribute : Attribute(name=password, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : employee.phone  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>> Starting attribute Attribute(name=phone, type=long [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<< Finishing up attribute : Attribute(name=phone, type=long [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : employee.salary  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>> Starting attribute Attribute(name=salary, type=double [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<< Finishing up attribute : Attribute(name=salary, type=double [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : employee.ssn  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>> Starting attribute Attribute(name=ssn, type=long [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<< Finishing up attribute : Attribute(name=ssn, type=long [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : employee.title  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>> Starting attribute Attribute(name=title, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<< Finishing up attribute : Attribute(name=title, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  120  Popped fetch owner from stack : org.hibernate.loader.plan.build.internal.returns.EntityAttributeFetchImpl@29050de5  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  << Finishing up attribute : Attribute(name=employee, type=com.app.model.Employees [non-identifier,association])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : manager  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >> Starting attribute Attribute(name=manager, type=com.app.model.Managers [non-identifier,association])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  QuerySpacesImpl  QuerySpacesImpl.java  174  Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@321ca237]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  113  Pushing fetch source to stack : org.hibernate.loader.plan.build.internal.returns.EntityAttributeFetchImpl@4c5a2baf  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  648  .... Registering AssociationKey : AssociationKey(table=employee_portal.requests, columns={manager_id}) -> org.hibernate.loader.plan.build.internal.returns.EntityAttributeFetchImpl@4c5a2baf  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  239  >>>> Starting entity identifier : com.app.model.Managers  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : manager.employee  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>> Starting attribute Attribute(name=employee, type=com.app.model.Employees [non-identifier,association])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  QuerySpacesImpl  QuerySpacesImpl.java  174  Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1ec22831]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  113  Pushing fetch source to stack : org.hibernate.loader.plan.build.internal.returns.EntityAttributeFetchImpl@63f855b  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  648  ...... Registering AssociationKey : AssociationKey(table=employee_portal.managers, columns={email}) -> org.hibernate.loader.plan.build.internal.returns.EntityAttributeFetchImpl@63f855b  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  239  >>>>>> Starting entity identifier : com.app.model.Employees  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : manager.employee.dob  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>>>> Starting attribute Attribute(name=dob, type=date [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<<<< Finishing up attribute : Attribute(name=dob, type=date [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : manager.employee.firstName  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>>>> Starting attribute Attribute(name=firstName, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<<<< Finishing up attribute : Attribute(name=firstName, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : manager.employee.gender  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>>>> Starting attribute Attribute(name=gender, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<<<< Finishing up attribute : Attribute(name=gender, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : manager.employee.lastName  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>>>> Starting attribute Attribute(name=lastName, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<<<< Finishing up attribute : Attribute(name=lastName, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : manager.employee.managers  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>>>> Starting attribute Attribute(name=managers, type=java.util.Set(com.app.model.Employees.managers) [non-identifier,association])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  QuerySpacesImpl  QuerySpacesImpl.java  174  Adding QuerySpace : uid = <gen:6> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@516592b1]  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  QuerySpacesImpl  QuerySpacesImpl.java  174  Adding QuerySpace : uid = <gen:7> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4cffcc61]  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<<<< Finishing up attribute : Attribute(name=managers, type=java.util.Set(com.app.model.Employees.managers) [non-identifier,association])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : manager.employee.password  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  547  >>>>>> Starting attribute Attribute(name=password, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{TRACE}  AbstractLoadPlanBuildingAssociationVisitationStrategy  AbstractLoadPlanBuildingAssociationVisitationStrategy.java  628  <<<<<< Finishing up attribute : Attribute(name=password, type=string [non-identifier])  24-Feb-2021 Wednesday PST 16:56:44
{DEBUG}  MetamodelGraphWalker  MetamodelGraphWalker.java  146  Visiting attribute path : manager.employee.phone  24-Feb-2021 Wednesday PST 16:56:44
